marker_kind,suggested_hammer_use,tile_id,grid_x,grid_y,hammer_x,hammer_y,hammer_z_hint,source_world_x,source_world_y,zone,terrain,elevation_level,walkable,buildable,primary_entity_type,primary_entity_id,spawn_group,boss_arena,point_of_interest,road,hazard,suggested_action
reference,editor reference marker,BJ79,61,78,-320,-1856,0,-640,-3712,grimroot_marsh,shallow_water,-1,1,0,,,,,sunken_ruins,,,Reference only.
reference,editor reference marker,BK79,62,78,-192,-1856,0,-384,-3712,grimroot_marsh,shallow_water,-1,1,0,,,,,sunken_ruins,,,Reference only.
reference,editor reference marker,BL79,63,78,-64,-1856,0,-128,-3712,grimroot_marsh,shallow_water,-1,1,0,,,,,sunken_ruins,,,Reference only.
point_of_interest,quest/landmark prefab,BM79,64,78,64,-1856,0,128,-3712,grimroot_marsh,shallow_water,-1,1,0,point_of_interest,sunken_ruins,,,sunken_ruins,,,Place the visual landmark and a nearby playable quest marker.
reference,editor reference marker,BN79,65,78,192,-1856,0,384,-3712,grimroot_marsh,shallow_water,-1,1,0,,,,,sunken_ruins,,,Reference only.
reference,editor reference marker,BO79,66,78,320,-1856,0,640,-3712,grimroot_marsh,shallow_water,-1,1,0,,,,,sunken_ruins,,,Reference only.
reference,editor reference marker,BP79,67,78,448,-1856,0,896,-3712,grimroot_marsh,shallow_water,-1,1,0,,,,,sunken_ruins,,,Reference only.
road_guide,trail guide point,CA79,78,78,1856,-1856,128,3712,-3712,grimroot_marsh,shore,0,1,0,,,,,,tribal_trail,,"Use as a path spline guide, not as literal tile geometry."
reference,editor reference marker,CB79,79,78,1984,-1856,128,3968,-3712,grimroot_marsh,forest,0,1,1,tree,,,,,,,Reference only.
reference,editor reference marker,CC79,80,78,2112,-1856,128,4224,-3712,central_basin,forest,0,1,1,tree,,,,,,,Reference only.
reference,editor reference marker,CD79,81,78,2240,-1856,128,4480,-3712,central_basin,forest,0,1,1,tree,,,,,,,Reference only.
reference,editor reference marker,CZ79,103,78,5056,-1856,128,10112,-3712,eastern_highlands,forest,0,1,1,tree,,,,,,,Reference only.
reference,editor reference marker,DE79,108,78,5696,-1856,128,11392,-3712,eastern_highlands,forest,0,1,1,tree,,,,,,,Reference only.
reference,editor reference marker,DH79,111,78,6080,-1856,128,12160,-3712,eastern_highlands,forest,0,1,1,tree,,,,,,,Reference only.
reference,editor reference marker,DK79,114,78,6464,-1856,128,12928,-3712,eastern_highlands,forest,0,1,1,tree,,,,,,,Reference only.
reference,editor reference marker,DN79,117,78,6848,-1856,128,13696,-3712,eastern_highlands,forest,0,1,1,tree,,,,,,,Reference only.
reference,editor reference marker,DQ79,120,78,7232,-1856,128,14464,-3712,eastern_highlands,forest,0,1,1,tree,,,,,,,Reference only.
reference,editor reference marker,DR79,121,78,7360,-1856,128,14720,-3712,eastern_highlands,forest,0,1,1,tree,,,,,,,Reference only.
wildlife_spawner,spawn controller marker,G80,6,79,-7360,-1984,128,-14720,-3968,western_highlands,grass,0,1,1,animal_spawner,deer_herd,passive_large,,,,,"Use as a spawn-zone source, not a thinker per marker."
reference,editor reference marker,Q80,16,79,-6080,-1984,128,-12160,-3968,western_highlands,grass,0,1,1,tree,,,,,,,Reference only.
reference,editor reference marker,AG80,32,79,-4032,-1984,128,-8064,-3968,grimroot_marsh,forest,0,1,1,tree,,,,,,,Reference only.
reference,editor reference marker,AH80,33,79,-3904,-1984,128,-7808,-3968,grimroot_marsh,forest,0,1,1,tree,,,,,,,Reference only.
reference,editor reference marker,AJ80,35,79,-3648,-1984,128,-7296,-3968,grimroot_marsh,swamp,0,1,0,forage_node,,,,,,,Reference only.
reference,editor reference marker,AN80,39,79,-3136,-1984,128,-6272,-3968,grimroot_marsh,swamp,0,1,0,forage_node,,,,,,,Reference only.
road_guide,trail guide point,AW80,48,79,-1984,-1984,128,-3968,-3968,grimroot_marsh,swamp,0,1,0,,,,,,tribal_trail,,"Use as a path spline guide, not as literal tile geometry."
road_guide,trail guide point,AX80,49,79,-1856,-1984,128,-3712,-3968,grimroot_marsh,swamp,0,1,0,,,,,,tribal_trail,,"Use as a path spline guide, not as literal tile geometry."
reference,editor reference marker,BJ80,61,79,-320,-1984,0,-640,-3968,grimroot_marsh,shallow_water,-1,1,0,,,,,sunken_ruins,,,Reference only.
reference,editor reference marker,BK80,62,79,-192,-1984,0,-384,-3968,grimroot_marsh,shallow_water,-1,1,0,,,,,sunken_ruins,,,Reference only.
reference,editor reference marker,BL80,63,79,-64,-1984,0,-128,-3968,grimroot_marsh,shallow_water,-1,1,0,,,,,sunken_ruins,,,Reference only.
reference,editor reference marker,BM80,64,79,64,-1984,0,128,-3968,grimroot_marsh,shallow_water,-1,1,0,,,,,sunken_ruins,,,Reference only.
reference,editor reference marker,BN80,65,79,192,-1984,0,384,-3968,grimroot_marsh,shallow_water,-1,1,0,,,,,sunken_ruins,,,Reference only.
reference,editor reference marker,BO80,66,79,320,-1984,0,640,-3968,grimroot_marsh,shallow_water,-1,1,0,,,,,sunken_ruins,,,Reference only.
reference,editor reference marker,BP80,67,79,448,-1984,0,896,-3968,grimroot_marsh,shallow_water,-1,1,0,,,,,sunken_ruins,,,Reference only.
reference,editor reference marker,CA80,78,79,1856,-1984,128,3712,-3968,grimroot_marsh,forest,0,1,1,tree,,,,,,,Reference only.
road_guide,trail guide point,CB80,79,79,1984,-1984,128,3968,-3968,grimroot_marsh,grass,0,1,1,,,,,,tribal_trail,,"Use as a path spline guide, not as literal tile geometry."
reference,editor reference marker,CY80,102,79,4928,-1984,128,9856,-3968,eastern_highlands,forest,0,1,1,tree,,,,,,,Reference only.
reference,editor reference marker,CZ80,103,79,5056,-1984,128,10112,-3968,eastern_highlands,forest,0,1,1,tree,,,,,,,Reference only.
reference,editor reference marker,DD80,107,79,5568,-1984,128,11136,-3968,eastern_highlands,forest,0,1,1,tree,,,,,,,Reference only.
reference,editor reference marker,DH80,111,79,6080,-1984,128,12160,-3968,eastern_highlands,forest,0,1,1,tree,,,,,,,Reference only.
reference,editor reference marker,DL80,115,79,6592,-1984,128,13184,-3968,eastern_highlands,forest,0,1,1,forage_node,,,,,,,Reference only.
reference,editor reference marker,DM80,116,79,6720,-1984,128,13440,-3968,eastern_highlands,forest,0,1,1,tree,,,,,,,Reference only.
reference,editor reference marker,DO80,118,79,6976,-1984,128,13952,-3968,eastern_highlands,forest,0,1,1,tree,,,,,,,Reference only.
reference,editor reference marker,DS80,122,79,7488,-1984,128,14976,-3968,eastern_highlands,forest,0,1,1,tree,,,,,,,Reference only.
reference,editor reference marker,F81,5,80,-7488,-2112,128,-14976,-4224,western_highlands,forest,0,1,1,tree,,,,,,,Reference only.
reference,editor reference marker,H81,7,80,-7232,-2112,128,-14464,-4224,western_highlands,forest,0,1,1,tree,,,,,,,Reference only.
reference,editor reference marker,N81,13,80,-6464,-2112,128,-12928,-4224,western_highlands,grass,0,1,1,forage_node,,,,,,,Reference only.
hazard,trigger volume,V81,21,80,-5440,-2112,256,-10880,-4224,western_highlands,cliff,1,0,0,,,,,,,rockfall_trigger,Author as a gameplay trigger or scripted hazard zone.
reference,editor reference marker,AF81,31,80,-4160,-2112,128,-8320,-4224,grimroot_marsh,forest,0,1,1,forage_node,,,,,,,Reference only.
reference,editor reference marker,AG81,32,80,-4032,-2112,128,-8064,-4224,grimroot_marsh,forest,0,1,1,tree,,,,,,,Reference only.
reference,editor reference marker,AM81,38,80,-3264,-2112,128,-6528,-4224,grimroot_marsh,swamp,0,1,0,forage_node,,,,,,,Reference only.
reference,editor reference marker,AU81,46,80,-2240,-2112,128,-4480,-4224,grimroot_marsh,swamp,0,1,0,forage_node,,,,,,,Reference only.
road_guide,trail guide point,AV81,47,80,-2112,-2112,128,-4224,-4224,grimroot_marsh,swamp,0,1,0,,,,,,tribal_trail,,"Use as a path spline guide, not as literal tile geometry."
road_guide,trail guide point,AW81,48,80,-1984,-2112,128,-3968,-4224,grimroot_marsh,swamp,0,1,0,,,,,,tribal_trail,,"Use as a path spline guide, not as literal tile geometry."
reference,editor reference marker,AY81,50,80,-1728,-2112,128,-3456,-4224,grimroot_marsh,swamp,0,1,0,forage_node,,,,,,,Reference only.
reference,editor reference marker,BJ81,61,80,-320,-2112,0,-640,-4224,grimroot_marsh,shallow_water,-1,1,0,,,,,sunken_ruins,,,Reference only.
reference,editor reference marker,BK81,62,80,-192,-2112,128,-384,-4224,grimroot_marsh,shore,0,1,0,,,,,sunken_ruins,,,Reference only.
reference,editor reference marker,BL81,63,80,-64,-2112,128,-128,-4224,grimroot_marsh,shore,0,1,0,,,,,sunken_ruins,,,Reference only.
reference,editor reference marker,BM81,64,80,64,-2112,128,128,-4224,grimroot_marsh,shore,0,1,0,,,,,sunken_ruins,,,Reference only.
reference,editor reference marker,BN81,65,80,192,-2112,128,384,-4224,grimroot_marsh,shore,0,1,0,,,,,sunken_ruins,,,Reference only.
reference,editor reference marker,BO81,66,80,320,-2112,128,640,-4224,grimroot_marsh,shore,0,1,0,,,,,sunken_ruins,,,Reference only.
reference,editor reference marker,BP81,67,80,448,-2112,128,896,-4224,grimroot_marsh,shore,0,1,0,,,,,sunken_ruins,,,Reference only.
reference,editor reference marker,BY81,76,80,1600,-2112,128,3200,-4224,grimroot_marsh,swamp,0,1,0,forage_node,,,,,,,Reference only.
reference,editor reference marker,BZ81,77,80,1728,-2112,128,3456,-4224,grimroot_marsh,forest,0,1,1,tree,,,,,,,Reference only.
reference,editor reference marker,CA81,78,80,1856,-2112,128,3712,-4224,grimroot_marsh,forest,0,1,1,tree,,,,,,,Reference only.
road_guide,trail guide point,CC81,80,80,2112,-2112,128,4224,-4224,central_basin,shore,0,1,0,,,,,,tribal_trail,,"Use as a path spline guide, not as literal tile geometry."
wildlife_spawner,spawn controller marker,CH81,85,80,2752,-2112,0,5504,-4224,heartland,shallow_water,-1,1,0,animal_spawner,deer_herd,passive_large,,,,,"Use as a spawn-zone source, not a thinker per marker."
reference,editor reference marker,DC81,106,80,5440,-2112,128,10880,-4224,eastern_highlands,forest,0,1,1,tree,,,,,,,Reference only.
reference,editor reference marker,DD81,107,80,5568,-2112,128,11136,-4224,eastern_highlands,forest,0,1,1,tree,,,,,,,Reference only.
reference,editor reference marker,DF81,109,80,5824,-2112,128,11648,-4224,eastern_highlands,dense_forest,0,1,1,tree,,,,,,,Reference only.
reference,editor reference marker,DH81,111,80,6080,-2112,128,12160,-4224,eastern_highlands,dense_forest,0,1,1,tree,,,,,,,Reference only.
reference,editor reference marker,DI81,112,80,6208,-2112,128,12416,-4224,eastern_highlands,dense_forest,0,1,1,tree,,,,,,,Reference only.
reference,editor reference marker,DJ81,113,80,6336,-2112,128,12672,-4224,eastern_highlands,dense_forest,0,1,1,tree,,,,,,,Reference only.
reference,editor reference marker,DK81,114,80,6464,-2112,128,12928,-4224,eastern_highlands,forest,0,1,1,tree,,,,,,,Reference only.
reference,editor reference marker,DM81,116,80,6720,-2112,128,13440,-4224,eastern_highlands,forest,0,1,1,tree,,,,,,,Reference only.
reference,editor reference marker,DR81,121,80,7360,-2112,128,14720,-4224,eastern_highlands,forest,0,1,1,tree,,,,,,,Reference only.
reference,editor reference marker,DS81,122,80,7488,-2112,128,14976,-4224,eastern_highlands,forest,0,1,1,tree,,,,,,,Reference only.
reference,editor reference marker,G82,6,81,-7360,-2240,128,-14720,-4480,western_highlands,forest,0,1,1,tree,,,,,,,Reference only.
reference,editor reference marker,AH82,33,81,-3904,-2240,128,-7808,-4480,grimroot_marsh,forest,0,1,1,,,,,abandoned_village,,,Reference only.
reference,editor reference marker,AI82,34,81,-3776,-2240,128,-7552,-4480,grimroot_marsh,swamp,0,1,0,,,,,abandoned_village,,,Reference only.
reference,editor reference marker,AJ82,35,81,-3648,-2240,128,-7296,-4480,grimroot_marsh,swamp,0,1,0,,,,,abandoned_village,,,Reference only.
reference,editor reference marker,AK82,36,81,-3520,-2240,128,-7040,-4480,grimroot_marsh,swamp,0,1,0,,,,,abandoned_village,,,Reference only.
reference,editor reference marker,AL82,37,81,-3392,-2240,128,-6784,-4480,grimroot_marsh,swamp,0,1,0,,,,,abandoned_village,,,Reference only.
reference,editor reference marker,AN82,39,81,-3136,-2240,128,-6272,-4480,grimroot_marsh,swamp,0,1,0,forage_node,,,,,,,Reference only.
road_guide,trail guide point,AU82,46,81,-2240,-2240,128,-4480,-4480,grimroot_marsh,swamp,0,1,0,,,,,,tribal_trail,,"Use as a path spline guide, not as literal tile geometry."
road_guide,trail guide point,AV82,47,81,-2112,-2240,128,-4224,-4480,grimroot_marsh,swamp,0,1,0,,,,,,tribal_trail,,"Use as a path spline guide, not as literal tile geometry."
reference,editor reference marker,BK82,62,81,-192,-2240,0,-384,-4480,grimroot_marsh,shallow_water,-1,1,0,,,,,sunken_ruins,,,Reference only.
reference,editor reference marker,BL82,63,81,-64,-2240,128,-128,-4480,grimroot_marsh,shore,0,1,0,,,,,sunken_ruins,,,Reference only.
reference,editor reference marker,BM82,64,81,64,-2240,128,128,-4480,grimroot_marsh,shore,0,1,0,,,,,sunken_ruins,,,Reference only.
reference,editor reference marker,BN82,65,81,192,-2240,128,384,-4480,grimroot_marsh,shore,0,1,0,,,,,sunken_ruins,,,Reference only.
reference,editor reference marker,BO82,66,81,320,-2240,128,640,-4480,grimroot_marsh,shore,0,1,0,,,,,sunken_ruins,,,Reference only.
reference,editor reference marker,BY82,76,81,1600,-2240,128,3200,-4480,grimroot_marsh,swamp,0,1,0,forage_node,,,,,,,Reference only.
road_guide,trail guide point,CD82,81,81,2240,-2240,0,4480,-4480,central_basin,shallow_water,-1,1,0,,,,,,tribal_trail,,"Use as a path spline guide, not as literal tile geometry."
wildlife_spawner,spawn controller marker,CM82,90,81,3392,-2240,0,6784,-4480,heartland,shallow_water,-1,1,0,animal_spawner,rabbit_warren,passive_small,,,,,"Use as a spawn-zone source, not a thinker per marker."
reference,editor reference marker,DF82,109,81,5824,-2240,128,11648,-4480,eastern_highlands,dense_forest,0,1,1,tree,,,,,,,Reference only.
reference,editor reference marker,DH82,111,81,6080,-2240,128,12160,-4480,eastern_highlands,dense_forest,0,1,1,tree,,,,,,,Reference only.
reference,editor reference marker,DI82,112,81,6208,-2240,128,12416,-4480,eastern_highlands,dense_forest,0,1,1,tree,,,,,,,Reference only.
reference,editor reference marker,DK82,114,81,6464,-2240,128,12928,-4480,eastern_highlands,dense_forest,0,1,1,forage_node,,,,,,,Reference only.
reference,editor reference marker,DL82,115,81,6592,-2240,128,13184,-4480,eastern_highlands,dense_forest,0,1,1,tree,,,,,,,Reference only.
reference,editor reference marker,DO82,118,81,6976,-2240,128,13952,-4480,eastern_highlands,forest,0,1,1,tree,,,,,,,Reference only.
reference,editor reference marker,DP82,119,81,7104,-2240,128,14208,-4480,eastern_highlands,forest,0,1,1,tree,,,,,,,Reference only.
reference,editor reference marker,F83,5,82,-7488,-2368,128,-14976,-4736,western_highlands,forest,0,1,1,tree,,,,,,,Reference only.
reference,editor reference marker,I83,8,82,-7104,-2368,128,-14208,-4736,western_highlands,forest,0,1,1,tree,,,,,,,Reference only.
reference,editor reference marker,J83,9,82,-6976,-2368,128,-13952,-4736,western_highlands,forest,0,1,1,tree,,,,,,,Reference only.
reference,editor reference marker,M83,12,82,-6592,-2368,128,-13184,-4736,western_highlands,grass,0,1,1,tree,,,,,,,Reference only.
wildlife_spawner,spawn controller marker,AE83,30,82,-4288,-2368,128,-8576,-4736,western_highlands,forest,0,1,1,animal_spawner,wolf_pack,hostile_pack,,,,,"Use as a spawn-zone source, not a thinker per marker."
reference,editor reference marker,AG83,32,82,-4032,-2368,128,-8064,-4736,grimroot_marsh,forest,0,1,1,,,,,abandoned_village,,,Reference only.
reference,editor reference marker,AH83,33,82,-3904,-2368,128,-7808,-4736,grimroot_marsh,forest,0,1,1,tree,,,,abandoned_village,,,Reference only.
reference,editor reference marker,AI83,34,82,-3776,-2368,128,-7552,-4736,grimroot_marsh,swamp,0,1,0,,,,,abandoned_village,,,Reference only.
reference,editor reference marker,AJ83,35,82,-3648,-2368,128,-7296,-4736,grimroot_marsh,swamp,0,1,0,forage_node,,,,abandoned_village,,,Reference only.
reference,editor reference marker,AK83,36,82,-3520,-2368,128,-7040,-4736,grimroot_marsh,swamp,0,1,0,,,,,abandoned_village,,,Reference only.
reference,editor reference marker,AL83,37,82,-3392,-2368,128,-6784,-4736,grimroot_marsh,swamp,0,1,0,,,,,abandoned_village,,,Reference only.
reference,editor reference marker,AM83,38,82,-3264,-2368,128,-6528,-4736,grimroot_marsh,swamp,0,1,0,,,,,abandoned_village,,,Reference only.
reference,editor reference marker,AS83,44,82,-2496,-2368,128,-4992,-4736,grimroot_marsh,swamp,0,1,0,forage_node,,,,,,,Reference only.
road_guide,trail guide point,AT83,45,82,-2368,-2368,128,-4736,-4736,grimroot_marsh,swamp,0,1,0,,,,,,tribal_trail,,"Use as a path spline guide, not as literal tile geometry."
road_guide,trail guide point,AU83,46,82,-2240,-2368,128,-4480,-4736,grimroot_marsh,swamp,0,1,0,,,,,,tribal_trail,,"Use as a path spline guide, not as literal tile geometry."
reference,editor reference marker,AY83,50,82,-1728,-2368,128,-3456,-4736,grimroot_marsh,swamp,0,1,0,forage_node,,,,,,,Reference only.
wildlife_spawner,spawn controller marker,CB83,79,82,1984,-2368,0,3968,-4736,grimroot_marsh,shallow_water,-1,1,0,animal_spawner,deer_herd,passive_large,,,,,"Use as a spawn-zone source, not a thinker per marker."
reference,editor reference marker,DE83,108,82,5696,-2368,128,11392,-4736,eastern_highlands,dense_forest,0,1,1,tree,,,,,,,Reference only.
reference,editor reference marker,DF83,109,82,5824,-2368,128,11648,-4736,eastern_highlands,dense_forest,0,1,1,tree,,,,,,,Reference only.
reference,editor reference marker,DG83,110,82,5952,-2368,128,11904,-4736,eastern_highlands,dense_forest,0,1,1,forage_node,,,,,,,Reference only.
reference,editor reference marker,DH83,111,82,6080,-2368,128,12160,-4736,eastern_highlands,dense_forest,0,1,1,tree,,,,,,,Reference only.
wildlife_spawner,spawn controller marker,DI83,112,82,6208,-2368,128,12416,-4736,eastern_highlands,dense_forest,0,1,1,animal_spawner,deer_herd,passive_large,,,,,"Use as a spawn-zone source, not a thinker per marker."
reference,editor reference marker,DJ83,113,82,6336,-2368,128,12672,-4736,eastern_highlands,dense_forest,0,1,1,tree,,,,,,,Reference only.
reference,editor reference marker,DK83,114,82,6464,-2368,128,12928,-4736,eastern_highlands,dense_forest,0,1,1,tree,,,,,,,Reference only.
reference,editor reference marker,DL83,115,82,6592,-2368,128,13184,-4736,eastern_highlands,dense_forest,0,1,1,forage_node,,,,,,,Reference only.
